product_name,url,descripcion,country,precio_total,precio_por_cantidad,weight_volume_clean,weight_unit,categorias,alergenos,marcas,tiendas,certificaciones,numero_raciones,nombre_operador,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra,peso_en_kg,ratio_grasas_saturadas,ratio_azucares,ratio_proteina_carbohidratos,ratio_proteina_grasas,tiene_fibra,alto_contenido_sal,alto_contenido_azucar,alto_contenido_grasas,alto_contenido_grasas_saturadas,tiene_alergenos,tiene_certificaciones,suma_macronutrientes,densidad_calorica,calorias_de_grasas,calorias_de_carbohidratos,calorias_de_proteinas,categoria_calorica,perfil_macronutrientes
zumo pura naranja,https://es.openfoodfacts.org/producto/8480000390103/zumo-pura-naranja-hacendado,zumo de naranja,,,,1000.0,ml,squeezed juices zumos de naranja exprimidos no refrigerados,,hacendado,mercadona,natural fsc punto verde rico en vitamina c,,,44.0,184.0,0.1,0.0,9.9,9.3,0.7,0.0,0.6,1.0,0.0,0.939,0.071,7.0,True,False,False,False,False,False,True,11.3,44.0,0.9,39.6,2.8,bajo,alto_en_carbohidratos
colacao cero,https://es.openfoodfacts.org/producto/8410014238450/colacao-cero,preparado alimenticio al cacao con edulcorantes sin azúcares añadidos,,,,325.0,g,bebidas y preparaciones de bebidas cacao y sus productos preparaciones de bebidas cacaos y chocolates en polvo bebidas instantáneas chocolates en polvo,gluten frutos de cáscara,colacao,mercadona consum,punto verde sin azúcares añadidos alianza para bosques rainforest alliance cocoa con edulcorantes,,,324.0,1359.0,5.8,3.5,44.0,3.5,12.0,0.25,24.0,0.325,0.603,0.08,0.273,2.069,True,False,False,False,False,True,True,85.8,324.0,52.2,176.0,48.0,alto,alto_en_carbohidratos
salsa original,https://es.openfoodfacts.org/producto/8722700136224/salsa-original-ligeresa,salsa,,,,430.0,ml,condimentos salsas mayonesas mayonesas ligeras,huevos gluten soja,ligeresa,mercadona consum,bajo o sin grasas vegetariano bajo en grasas sin conservantes omega 3 reducido en grasas menos de grasa unión vegetariana europea unión vegetariana europea vegetariano punto verde sin lactosa,,,277.0,1159.0,27.0,4.4,9.0,2.4,0.7,0.972,,0.43,0.163,0.267,0.078,0.026,False,False,False,True,False,True,True,36.7,277.0,243.0,36.0,2.8,medio,alto_en_grasas
tomate frito receta artesana,https://es.openfoodfacts.org/producto/8480000171313/tomate-frito-receta-artesana-hacendado,tomate frito receta artesana,,,,300.0,g,meal sauces salsas de tomate salsas de tomate frito en groceries,,hacendado,mercadona,vegetariano sin gluten vegano punto verde sin aceite de palma,,,201.0,833.0,15.0,2.1,14.3,12.5,1.6,0.9,,0.3,0.14,0.874,0.112,0.107,False,False,False,False,False,False,True,30.9,201.0,135.0,57.2,6.4,medio,alto_en_grasas
fresa,https://es.openfoodfacts.org/producto/8402001009266/fresa-0-hacendado,,,,,380.0,g,mermelada,,hacendado,,punto verde sin azúcares añadidos sin colorantes,,,40.0,170.0,0.0,0.0,11.5,3.4,0.6,0.0,0.0,0.38,,0.296,0.052,,False,False,False,False,False,False,True,12.1,40.0,0.0,46.0,2.4,bajo,alto_en_carbohidratos
tortitas de arroz,https://es.openfoodfacts.org/producto/8480000140135/tortitas-de-arroz-hacendado,producto de arroz extrusionado,,,,124.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas cereales y derivados tortitas de cereales tortitas de arroz tortitas de arroz integral,,hacendado,mercadona,vegetariano sin gluten vegano,,,363.0,1519.0,2.8,0.6,75.0,1.0,8.5,1.4,1.7,0.124,0.214,0.013,0.113,3.036,True,False,False,False,False,False,True,88.0,363.0,25.2,300.0,34.0,alto,alto_en_carbohidratos
bebida de avellanas y arroz,https://es.openfoodfacts.org/producto/8480000138484/bebida-de-avellanas-y-arroz-hacendado,bebida de avellanas y arroz uht,,,,1000.0,ml,dairy substitutes cereales y derivados sustitutos de la leche frutos de cáscara y derivados bebidas de origen vegetal bebidas vegetales leches de frutos de cáscara bebidas de cereales bebidas de arroz leches de avellanas mezclas de leches vegetales,frutos de cáscara,hacendado,,vegetariano vegano sin azúcares añadidos,,,50.0,208.0,2.1,0.2,6.9,3.8,0.6,0.08,0.4,1.0,0.095,0.551,0.087,0.286,True,False,False,False,False,True,True,10.0,50.0,18.9,27.6,2.4,bajo,alto_en_carbohidratos
tortitas de maíz sabor jamón serrano,https://es.openfoodfacts.org/producto/8402001010187/tortitas-de-maiz-sabor-jamon-serrano-hacendado,,,,,,,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas cereales y derivados tortitas de cereales tortitas de maíz,,hacendado,mercadona,sin gluten punto verde,,,417.0,1750.0,8.57,0.857,77.1,0.571,6.86,2.28,1.71,,0.1,0.007,0.089,0.8,True,True,False,False,False,False,True,94.24,417.0,77.1,308.4,27.4,alto,alto_en_carbohidratos
digestive avena chocolate con leche,https://es.openfoodfacts.org/producto/8402001013201/digestive-avena-chocolate-con-leche-hacendado,,,,,,,biscuits and crackers galletas galletas de chocolate galletas con cobertura de chocolate,gluten leche soja,hacendado,,fuente de fibra alimentaria punto verde rico en fibra,,,485.0,2029.0,23.0,,59.0,,7.4,0.688,6.3,,,,0.125,0.322,True,False,False,True,False,True,True,95.7,485.0,207.0,236.0,29.6,alto,alto_en_carbohidratos
tomate frito con aceite de oliva,https://es.openfoodfacts.org/producto/8480000171283/tomate-frito-con-aceite-de-oliva-hacendado,tomate frito con aceite de oliva,,,,630.0,g,meal sauces salsas de tomate salsas de tomate frito en groceries,,hacendado,mercadona,vegetariano sin gluten vegano fsc fsc mixto punto verde,,,77.0,322.0,3.5,0.3,9.5,6.9,1.5,1.0,,0.63,0.086,0.726,0.158,0.429,False,False,False,False,False,False,True,14.5,77.0,31.5,38.0,6.0,bajo,alto_en_carbohidratos
diet nature maría sin azúcares,https://es.openfoodfacts.org/producto/8410376010701/diet-nature-maria-sin-azucares-gullon,galletas maría sin azúcar,,,,400.0,g,botanas snacks dulces galletas y pasteles galletas,gluten soja dióxido de azufre sulfitos,gullón,destok,bajo o sin azúcar sin azúcar nutriscore nutriscore a nutriscore b con edulcorantes,,,408.0,1707.0,11.0,1.3,75.0,0.5,7.0,1.0,4.5,0.4,0.118,0.007,0.093,0.636,True,False,False,False,False,True,True,97.5,408.0,99.0,300.0,28.0,alto,alto_en_carbohidratos
galletas digestive chocolate con leche esta página de producto no está completa puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos o tomando más fotos con la aplicación para android o iphone ipad gracias código de barras 8480000141316 ean ean 13,https://es.openfoodfacts.org/producto/8480000141316/galletas-digestive-chocolate-con-leche,,,,,,,biscuits and crackers galletas galletas de chocolate en digestives covered with chocolate en biscoitos en biscoitos de chocolate en biscoitos e bolos en lanches comida en lanches doces,gluten leche soja,digestive,,manteca de cacao pura,,,463.0,1942.0,20.0,6.0,63.0,23.0,6.0,1.378,3.6,,0.3,0.365,0.095,0.3,True,False,True,True,True,True,True,92.6,463.0,180.0,252.0,24.0,alto,alto_en_carbohidratos
garbanzo cocido,https://es.openfoodfacts.org/producto/8480000260291/garbanzo-cocido-hacendado,garbanzos,,,,,,alimentos y bebidas de origen vegetal alimentos de origen vegetal leguminosas y derivados conservas leguminosas semillas alimentos de origen vegetal en conserva granos de leguminosas legumbres secas garbanzos leguminosas en conserva garbanzos cocidos en conserva,dióxido de azufre sulfitos,hacendado,mercadona,sin gluten punto verde,,,90.0,379.0,2.2,0.5,9.5,0.7,5.5,0.8,4.7,,0.227,0.074,0.579,2.5,True,False,False,False,False,True,True,21.9,90.0,19.8,38.0,22.0,bajo,alto_en_carbohidratos
zero sin azúcares fibra,https://es.openfoodfacts.org/producto/8410376009392/zero-sin-azucares-fibra-gullon,galleta de fibra con edulcorante sin azúcares,,,,170.0,g,biscuits and crackers galletas,gluten soja,gullón,,ecoponto amarelo pt ecoponto azul,,,431.0,1802.0,17.0,1.7,65.0,0.5,6.1,0.65,9.3,0.17,0.1,0.008,0.094,0.359,True,False,False,False,False,True,True,97.4,431.0,153.0,260.0,24.4,alto,alto_en_carbohidratos
tiras de pechuga de pollo al horno,https://es.openfoodfacts.org/producto/8480000566522/tiras-de-pechuga-de-pollo-al-horno-hacendado,,,,,140.0,g,productos a base de carne carnes pollo y sus productos aves pollo,,hacendado,mercadona lidl coviran carrefour,sin gluten sin colorantes,,,107.0,448.0,1.2,,0.6,,23.4,1.77,,0.14,,,39.0,19.5,False,True,False,False,False,False,True,25.2,107.0,10.8,2.4,93.6,medio,alto_en_proteinas
mayonesa,https://es.openfoodfacts.org/producto/8480000134073/mayonesa-hacendado,,,,,460.0,ml,condimentos salsas mayonesas,huevos soja,hacendado,mercadona,sin gluten punto verde sin lactosa recicla amarillo,,,599.0,2508.0,65.0,9.7,2.4,1.6,0.6,1.1,,0.46,0.149,0.667,0.25,0.009,False,False,False,True,True,True,True,68.0,599.0,585.0,9.6,2.4,muy_alto,alto_en_grasas
proteínas natillas sabor vainilla,https://es.openfoodfacts.org/producto/8480000223111/proteinas-natillas-sabor-vainilla-hacendado,especialidad láctea sabor vainilla con edulcorantes,,,,480.0,g,lácteos postres postres lácteos postres de cremas natillas vainilla,leche,hacendado,mercadona,sin gluten fuente de proteínas fuente de calcio punto verde con edulcorantes recicla amarillo recicla azul,,,77.0,322.0,1.5,1.0,5.8,3.6,10.0,0.098,,0.48,0.667,0.621,1.724,6.667,False,False,False,False,False,True,True,17.3,77.0,13.5,23.2,40.0,bajo,alto_en_proteinas
tostarica,https://es.openfoodfacts.org/producto/8434165483965/tostarica-cuetara,galletas,,,,570.0,g,biscuits and crackers alimentos infantiles galletas snacks y postres para bebes galletas para bebes,gluten leche dióxido de azufre sulfitos,cuétara,consum,punto verde con aceite de girasol,,,463.0,1947.0,15.0,1.5,73.0,20.0,7.5,0.68,2.9,0.57,0.1,0.274,0.103,0.5,True,False,True,False,False,True,True,98.4,463.0,135.0,292.0,30.0,alto,alto_en_carbohidratos
cereales rellenos de leche,https://es.openfoodfacts.org/producto/8480000092649/cereales-rellenos-de-leche-hacendado,cereales de arroz trigo y avena extrusionados y chocolateados rellenos de leche,,,,500.0,g,extruded cereals cereales rellenos,gluten leche avena avena,hacendado,mercadona,punto verde,,,447.0,1878.0,14.5,6.5,67.0,37.0,10.0,0.78,3.3,0.5,0.448,0.552,0.149,0.69,True,False,True,False,True,True,True,94.8,447.0,130.5,268.0,40.0,alto,alto_en_carbohidratos
galletas maría doradas,https://es.openfoodfacts.org/producto/8480000141323/galletas-maria-doradas-hacendado,galletas maría dorada,,,,800.0,g,biscuits and crackers galletas,gluten leche dióxido de azufre sulfitos,hacendado,mercadona,,,,443.0,1863.0,14.0,1.4,71.0,20.0,7.0,0.982,2.2,0.8,0.1,0.282,0.099,0.5,True,False,True,False,False,True,False,94.2,443.0,126.0,284.0,28.0,alto,alto_en_carbohidratos
crackers integrales,https://es.openfoodfacts.org/producto/8002190020167/crackers-integrales-galbusera,crackers elaborados con harina de trigo integral,,,,500.0,g,biscuits and crackers crackers,gluten granos de sésamo,galbusera,mercadona,fuente de fibra alimentaria punto verde rico en fibra sin lactosa,,,430.0,1809.0,12.6,1.3,64.9,2.0,11.0,1.75,6.5,0.5,0.103,0.031,0.169,0.873,True,True,False,False,False,True,True,95.0,430.0,113.4,259.6,44.0,alto,alto_en_carbohidratos
avena chocolate negro,https://es.openfoodfacts.org/producto/8402001012433/avena-chocolate-negro-hacendado,,,,,252.0,g,botanas snacks dulces barritas barritas de cereales barritas de cereales con chocolate,,hacendado,,,,,466.0,1952.0,20.0,3.4,61.0,27.0,8.6,0.7,6.5,0.252,0.17,0.443,0.141,0.43,True,False,True,True,False,False,False,96.1,466.0,180.0,244.0,34.4,alto,alto_en_carbohidratos
muesli con frutos secos,https://es.openfoodfacts.org/producto/8480000093578/muesli-con-frutos-secos-hacendado,copos de cereales con frutos secos,,,,500.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal desayunos cereales y patatas cereales y derivados cereales para el desayuno cereales con frutas muesli mueslis con frutas,gluten frutos de cáscara soja dióxido de azufre sulfitos avena frutos de cáscara,hacendado,mercadona,fuente de fibra alimentaria punto verde rico en fibra,,,458.0,1921.0,18.0,2.0,63.0,22.0,8.0,0.5,6.0,0.5,0.111,0.349,0.127,0.444,True,False,True,True,False,True,True,95.0,458.0,162.0,252.0,32.0,alto,alto_en_carbohidratos
piquitos san roque con salvado esta página de producto no está completa puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos o tomando más fotos con la aplicación para android o iphone ipad gracias código de barras 8437006994002 ean ean 13,https://es.openfoodfacts.org/producto/8437006994002/piquitos-san-roque-con-salvado,,,,,,,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas panes colines picos de pan,gluten,piquitos san roque,,punto verde,,,378.0,1583.0,3.4,1.2,72.4,2.4,11.5,2.4,5.7,,0.353,0.033,0.159,3.382,True,True,False,False,False,True,True,93.0,378.0,30.6,289.6,46.0,alto,alto_en_carbohidratos
vainilla,https://es.openfoodfacts.org/producto/8480000679499/vainilla-hacendado,bebida de soja uht sabor vainilla con calcio y vitaminas b2 b12 y d,,,,1000.0,ml,dairy substitutes sustitutos de la leche bebidas de origen vegetal bebidas vegetales leches de leguminosas bebidas de soja bebidas azucaradas bebidas de soja con vainilla,soja,hacendado,mercadona,rico em proteínas,,,31.0,130.0,1.6,0.2,0.9,0.0,3.0,0.168,0.5,1.0,0.125,0.0,3.333,1.875,True,False,False,False,False,True,True,6.0,31.0,14.4,3.6,12.0,bajo,alto_en_proteinas
colagen,https://es.openfoodfacts.org/producto/8402001008276/colagen-deliplus,,,,,250.0,g,suplementos dietéticos,,deliplus,,,,,336.0,1406.0,0.01,0.0,1.38,0.1,75.0,0.34,0.03,0.25,0.0,0.072,54.348,7500.0,True,False,False,False,False,False,False,76.42,336.0,0.1,5.5,300.0,alto,alto_en_proteinas
pan tostado integral bajo en sal y en azúcares,https://es.openfoodfacts.org/producto/8480000837899/pan-tostado-100-integral-bajo-en-sal-y-en-azucares-hacendado,,,,,540.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas cereales y derivados panes biscotes panes integrales,gluten,anitin hacendado,mercadona,punto verde recicla amarillo,,,388.0,1636.0,5.7,0.6,61.0,2.9,17.7,0.2,10.9,0.54,0.105,0.048,0.29,3.105,True,False,False,False,False,True,True,95.3,388.0,51.3,244.0,70.8,alto,alto_en_carbohidratos
tortitas de maíz con chocolate negro,https://es.openfoodfacts.org/producto/8480000140159/tortitas-de-maiz-con-chocolate-negro-hacendado,,,,,130.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas cereales y derivados tortitas de cereales tortitas de maíz tortitas de maíz con chocolate negro,leche soja,hacendado,mercadona,ecoponto amarelo,,,477.0,2000.0,20.9,12.9,64.6,33.8,6.15,0.423,3.38,0.13,0.617,0.523,0.095,0.294,True,False,True,True,True,True,True,95.03,477.0,188.1,258.4,24.6,alto,alto_en_carbohidratos
mayonesa,https://es.openfoodfacts.org/producto/8410127050819/mayonesa-hellmann-s,mayonesa,,,,450.0,ml,condimentos aceites y grasas salsas mayonesas,huevos soja,hellmann s,consum,vegetariano sin gluten unión vegetariana europea unión vegetariana europea vegetariano sin lactosa,,,554.0,2318.0,61.0,9.7,2.2,1.4,0.8,1.082,,0.45,0.159,0.636,0.364,0.013,False,False,False,True,True,True,True,64.0,554.0,549.0,8.8,3.2,muy_alto,alto_en_grasas
pistacho tostado sal,https://es.openfoodfacts.org/producto/8480000862020/pistacho-tostado-sal-hacendado,,,,,250.0,g,alimentos de origen vegetal en alimentos y bebidas de origen vegetal en frutos de cáscara en frutos de cáscara y derivados en pistachos,frutos de cáscara,hacendado,mercadona,fuente de hierro,,,617.0,2582.0,51.1,6.4,14.6,8.3,24.8,0.79,10.0,0.25,0.125,0.568,1.699,0.485,True,False,False,True,True,True,True,100.5,617.0,459.9,58.4,99.2,muy_alto,alto_en_grasas
arándanos base de soja,https://es.openfoodfacts.org/producto/5411188137993/arandanos-base-de-soja-alpro,fermentiertes sojaprodukt heidelbeere angereichert mit calcium und vitaminen,,,,400.0,g,dairy substitutes postres en vegan products postres lácteos en fermented dairy desserts en fermentierte lebensmittel en fermentierte lebensmittel ohne milch en fermentierte milch en frucht soja joghurts en heidelbeer soja joghurt en milchfreie nachtische en milchnachspeisen en milchprodukte en pflanzenbasierte joghurts en pflanzliche lebensmittel und getränke en sojajoghurt,soja,alpro,rewe consum mercadona,bajo o sin grasas vegetariano bajo en grasas sin gluten fuente de proteínas vegano empresa b certificada unión vegetariana europea unión vegetariana y vegana europea alto en proteinas sin lactosa nutriscore nutriscore a sin productos lácteos añadidos,,,70.0,293.0,2.2,0.4,8.2,7.9,3.7,0.15,1.0,0.4,0.182,0.963,0.451,1.682,True,False,False,False,False,True,True,15.1,70.0,19.8,32.8,14.8,bajo,alto_en_carbohidratos
digestive avena naranja,https://es.openfoodfacts.org/producto/8410376047578/digestive-avena-naranja-gullon,galleta digestive integral con avena y naranja,,,,425.0,g,biscuits and crackers galletas,gluten,gullón,aldi,vegetariano fuente de fibra alimentaria vegano punto verde rico en fibra,,,475.0,1989.0,21.0,2.6,60.0,18.0,8.1,0.965,6.8,0.425,0.124,0.3,0.135,0.386,True,False,True,True,False,True,True,95.9,475.0,189.0,240.0,32.4,alto,alto_en_carbohidratos
hogaza masa madre y cereales,https://es.openfoodfacts.org/producto/8412600028131/hogaza-masa-madre-y-cereales-the-rustik-bakery,pan especial de trigo y centeno,,,,400.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas cereales y derivados panes panes de molde panes de molde con cereales,gluten granos de sésamo avena trigo espelta,the rustik bakery,consum,contiene gluten punto verde,,,245.0,1033.0,3.8,0.6,38.0,2.9,11.0,1.0,8.2,0.4,0.158,0.076,0.289,2.895,True,False,False,False,False,True,True,61.0,245.0,34.2,152.0,44.0,medio,alto_en_carbohidratos
lomo embuchado,https://es.openfoodfacts.org/producto/8480000590756/lomo-embuchado-hacendado,lomo embuchado,,,,125.0,g,productos a base de carne carnes embutidos,,hacendado,mercadona,sin gluten punto verde sin lactosa recicla amarillo,,,199.0,840.0,5.0,1.9,0.5,0.5,38.0,3.0,,0.125,0.38,1.0,76.0,7.6,False,True,False,False,False,False,True,43.5,199.0,45.0,2.0,152.0,medio,alto_en_proteinas
sin azúcares añadidos mango,https://es.openfoodfacts.org/producto/5411188125808/sin-azucares-anadidos-mango-alpro,producto fermentado a base de soja mango con calcio y vitaminas añadidas,,,,400.0,g,dairy substitutes postres en vegan products postres vegetales comida no láctea fermentada yogures vegetales yogures de soja yogures de soja con frutas yogures de soja con frutas variadas yogures de soja con frutas tropicales,soja,alpro,,sin gluten vegetariano sin omg fuente de proteínas vegano vegetal fuente de calcio empresa b certificada unión vegetariana europea unión vegetariana y vegana europea alto en proteinas sin azúcares añadidos sin leche nutriscore nutriscore a rico en proteínas vegetal rico en vitamina b rico en vitamina b12 rico en vitamina d too good to go sin edulcorantes triman,,,62.0,262.0,2.2,0.4,6.0,5.4,3.7,0.2,1.0,0.4,0.182,0.9,0.617,1.682,True,False,False,False,False,True,True,12.9,62.0,19.8,24.0,14.8,bajo,alto_en_carbohidratos
snack de pan con pipas,https://es.openfoodfacts.org/producto/8423102210153/snack-de-pan-con-pipas-anitin,,,,,166.0,g,alimentos e bebidas à base de plantas en alimentos à base de plantas en cereais e batatas en pães,gluten soja,anitin,,punto verde,,,521.0,2180.0,30.2,2.8,49.2,1.3,11.4,2.3,3.4,0.166,0.093,0.026,0.232,0.377,True,True,False,True,False,True,True,94.2,521.0,271.8,196.8,45.6,muy_alto,alto_en_carbohidratos
